"prev.plt.cn","forestname.prev","forestsubtype.prev","stdage.prev","gsstk.prev","desire.prev.prev","baac.prev","tpasite.prev","volbfgrs.ac.prev","lorey_ht.prev","qmd.prev","invyr.prev","total_mtco2eac.prev","prev.prev.prev.plt.cn","qmd.prev.prev.prev","trtcd1.prev.prev.prev","baac.prev.prev.prev","total_mtco2eac.prev.prev.prev","prev.prev.plt.cn","invyr.prev.prev","measdate.prev.prev","dstrbcd1.prev.prev","dstrbcd2.prev.prev","dstrbcd3.prev.prev","harvest_type1_srs.prev.prev","total_mtco2eac.prev.prev","baac.perc.cut.prev.prev","qmd.prev.prev","trtcd1.prev.prev","baac.prev.prev","measdate.prev","dstrbcd1.prev","dstrbcd2.prev","dstrbcd3.prev","harvest_type1_srs.prev","baac.perc.cut.prev","trtcd1.prev","plt_cn","ecosub","ecosubcd","statecd","countycd","plot","unitcd","lat","lon","fortypcd","owngrpcd","stdorgcd","invyr","remper","measdate","dstrbcd1","dstrbcd2","dstrbcd3","stdage","siteclcd","spgrpcd","kindcd","designcd","qa_status","gsstk","elev","slope","aspect","trtcd1","harvest_type1_srs","physclcd","baac.perc.cut","desire.prev","avg.desire.harv","avg.desire.standing","total_mtco2eac","baac","tpasite","carbon_ag","volbfgrs.ac","lorey_ht","qmd","fortypgrpcd","forestname","forestsubtype","timediff","harvest","harv1","harv2","harv3","numharvs","baac.remv","qmdchange","baac.prevharv","qmd.prevharv","forestname.prev.prev","forestsubtype.prev.prev","stdage.prev.prev","gsstk.prev.prev","desire.prev.prev.prev","tpasite.prev.prev","volbfgrs.ac.prev.prev","lorey_ht.prev.prev","forestname.prev.prev.prev","forestsubtype.prev.prev.prev","stdage.prev.prev.prev","gsstk.prev.prev.prev","desire.prev.prev.prev.prev","tpasite.prev.prev.prev","volbfgrs.ac.prev.prev.prev","lorey_ht.prev.prev.prev","invyr.prev.prev.prev","volbfgrs.ac.initial","fortypchange","forchangetime","baac.initial","gsstk.initial","desire.prev.initial","qmd.initial","lorey_ht.initial","stdage.initial"
335231645489998,"Oak / hickory group","White oak / red oak / hickory",69,72.3247,1.79227974241825,169.778249282465,198.595518,21529.6463692955,83.956078730798,12.5198388023314,2015,305.044778602483,79231578010478,11.7289994701777,0,158.037668616858,290.478695008473,220500448010854,2010,2010-04-19,0,0,0,NA,298.310951829633,0,11.6887982874804,0,165.925100334905,2015-11-17,0,0,0,NA,0,0,740834882290487,"231","231If",51,85,41,1,37.765644,-77.767183,503,40,0,2020,5,2020-11-17,0,0,0,74,4,3,2,1,1,78.3503,260,0,0,0,NA,22,0,1.7862890011226,0,1.7675450692297,298.870699851046,179.559741582183,198.595518,25506.348275,21237.4148218279,79.706839924107,12.8754435051592,500,"Oak / hickory group","White oak / red oak / hickory",5.00205338809035,0,0,0,0,0,0,0.35560470282774,169.778249282465,12.5198388023314,"Oak / hickory group","White oak / red oak / hickory",64,63.8683,1.80014942085271,222.667702,17315.4428334127,88.2631315403937,"Oak / hickory group","White oak / red oak / hickory",60,75.7268,1.83984716708162,210.63161,18794.3695015145,81.1137839018961,2006,18794.3695015145,"No change","No change",158.037668616858,75.7268,1.80014942085271,11.7289994701777,81.1137839018961,60
335231439489998,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",60,71.4427,1.71845265206156,165.021623758116,198.595518,16541.9191042352,81.5546594520639,12.3432106230449,2015,223.652883799936,79231666010478,10.7070788948965,0,146.749709162822,184.975677151533,220500614010854,2010,2010-04-19,46,0,0,NA,197.913241904606,0,11.3365419676277,0,156.075078098448,2016-02-04,46,0,0,NA,0,0,740834679290487,"231","231Ic",51,85,18,1,37.834713,-77.7077,508,40,0,2020,4.7,2020-10-20,0,0,0,3,5,39,2,1,1,70.859,300,8,255,10,11,22,0.766273419784951,1.70356190540387,1.56919182949177,2.38700270776921,29.771598125017,171.139296692196,180.54138,2499.983046,2243.17295349359,76.9678015363701,13.1834454272521,500,"Oak / hickory group","Sweetgum / yellow-poplar",4.70910335386721,1,1,0,0,1,0.766273419784951,0.840234804207162,165.021623758116,12.3432106230449,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",54,63.0603,1.80266189453464,222.667702,12195.9562405426,72.5724367222506,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",49,59.7394,1.84203138926921,234.703794,8984.44790434811,65.7206978405264,2006,8984.44790434811,"No change","No change",146.749709162822,59.7394,1.80266189453464,10.7070788948965,65.7206978405264,49
433033825489998,"Oak / hickory group","White oak / red oak / hickory",85,48.9449,1.86324724940958,90.3051231011407,138.415058,7657.64003493727,70.1682080992503,10.9372202572922,2016,128.375790001132,100168129010478,10.5909037435557,0,69.9504124281082,91.8597739575355,252281080010854,2011,2011-08-25,0,0,0,NA,110.119703331505,0,10.857232612411,0,77.3818159670896,2017-03-29,0,0,0,NA,0,0,829427194290487,"M221","M221Aa",51,91,2,4,38.218307,-79.606468,503,40,0,2021,5,2022-04-13,0,0,0,90,5,29,2,1,1,51.2628,2140,31,320,0,NA,23,0,1.85750900526462,0,1.85750900526462,162.487137278856,99.8287427532283,138.415058,13109.156189,9246.19165164278,73.9468108016137,11.4994895916978,500,"Oak / hickory group","White oak / red oak / hickory",5.0403832991102,0,0,0,0,0,0,0.562269334405615,90.3051231011407,10.9372202572922,"Oak / hickory group","White oak / red oak / hickory",56,35.9244,1.84787863873891,120.36092,5722.31222659055,66.1432118837175,"Oak / hickory group","White oak / red oak / hickory",52,38.0189,1.66468954565017,114.342874,4413.44587346686,55.3196539904121,2007,4413.44587346686,"No change","No change",69.9504124281082,38.0189,1.84787863873891,10.5909037435557,55.3196539904121,52
335231313489998,"Oak / hickory group","Red maple / oak",83,61.5564,1.88930225707494,138.443666827797,192.577472,10260.5176700593,65.9112918775828,11.4809080651314,2015,179.214337939746,100168618010478,10.5031245351086,0,115.866435022808,142.687450682121,252281076010854,2011,2011-07-21,0,0,0,NA,157.511254359716,0,11.3522538144047,0,126.89837957835,2016-06-30,0,0,0,NA,0,0,740834551290487,"M221","M221Aa",51,91,24,4,38.41303,-79.551377,519,40,0,2020,5,2021-06-28,0,0,0,74,6,29,2,1,1,66.2264,3410,25,360,0,NA,12,0,1.93009649505371,0,1.92859281692232,200.899345849315,155.027852438395,216.649656,17128.861038,11895.5612437663,66.6214621918265,11.4542932271412,500,"Oak / hickory group","Red maple / oak",4.99383983572895,0,0,0,0,0,0,-0.0266148379902091,138.443666827797,11.4809080651314,"Oak / hickory group","Red maple / oak",77,55.0566,1.91221397026678,180.54138,7467.62305495085,61.6325295927057,"Oak / hickory group","Red maple / oak",72,41.2553,1.87667778689727,192.577472,4778.46781167467,64.2738463891169,2007,4778.46781167467,"No change","No change",115.866435022808,41.2553,1.91221397026678,10.5031245351086,64.2738463891169,72
433034142489998,"Oak / hickory group","White oak",82,73.4826,1.22509894708464,122.408062064312,150.45115,13008.0679695384,71.8163835671385,12.2137686239752,2016,203.288610840491,100173814010478,10.7304985904663,0,113.378757947584,180.433229791134,252281483010854,2011,2011-02-07,0,0,0,NA,184.404991693629,0,11.275228805456,0,108.491249729743,2017-10-05,0,0,0,NA,0.0932475884244373,0,829427514290487,"231","231Ic",51,109,51,3,37.812506,-77.858045,504,40,0,2021,5,2022-09-21,0,0,0,87,4,2,2,1,1,77.3223,270,1,0,0,NA,22,0,1.24847639423315,0,1.25024401152313,218.228375999202,126.467749390112,150.45115,18164.442272,15728.5640168456,73.123499261045,12.4146526330784,500,"Oak / hickory group","White oak",4.96098562628337,0,0,0,0,0,0,0.200884009103225,122.408062064312,12.2137686239752,"Oak / hickory group","White oak",76,71.5773,1.19942037419446,156.469196,10648.1936637994,62.9750535226764,"Oak / hickory group","White oak",72,63.3696,1.20447874712072,180.54138,9837.85446600025,63.2789041894873,2007,9837.85446600025,"No change","No change",113.378757947584,63.3696,1.19942037419446,10.7304985904663,63.2789041894873,72
433034199489998,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",4,104.8615,1.38438848786905,97.2959249998118,132.397012,3289.13442549127,72.90275978266,11.6078200521733,2016,47.1037480381441,100175589010478,11.8459074789566,0,115.145592253672,133.2832760726,252281383010854,2011,2011-10-10,0,0,0,NA,156.46820883896,0,11.1982141433355,0,90.5505002523792,2017-09-18,0,0,0,13,0.703387217548342,10,829427574290487,"231","231Id",51,117,22,2,36.792529,-78.56778,508,40,0,2021,5,2022-09-28,0,0,0,1,6,25,2,1,1,80.921,470,14,230,10,11,22,0.661657314167115,1.37511460895747,1.39101638021649,1.2070218429169,12.4003781452194,34.6779204010246,48.144368,927.882534,1190.60453960458,72.5798533176565,11.4920157065678,500,"Oak / hickory group","Sweetgum / yellow-poplar",5.02669404517454,1,1,1,0,2,0.703387217548342,0.409605908837756,90.5505002523792,11.1982141433355,"Oak / hickory group","White oak / red oak / hickory",129,38.1847,1.39990329226759,132.397012,9565.95610860702,71.3264430532763,"Oak / hickory group","White oak / red oak / hickory",124,45.6828,1.33429026202837,150.45115,7556.90827788225,67.1864049891803,2007,7556.90827788225,"No change","No change",115.145592253672,45.6828,1.39990329226759,11.8459074789566,67.1864049891803,124
433033924489998,"Oak / hickory group","Post oak / blackjack oak",91,54.1889,2.06391830407554,103.46915973135,144.433104,12300.1063018881,78.1560287465891,11.4607891307711,2016,175.965372334967,100176177010478,11.1171580652735,0,117.640319585332,178.526516923457,252281460010854,2011,2011-08-30,0,0,0,NA,153.17047694807,0,11.2243971912835,0,107.515242162864,2017-09-19,0,0,0,NA,0,0,829427293290487,"231","231Id",51,117,44,2,36.847948,-78.376797,501,40,0,2021,5,2022-09-28,12,0,0,90,6,9,2,1,1,58.2584,400,0,0,0,NA,22,0,2.05714209839701,0,2.05714209839701,188.272434240827,105.826055862593,144.433104,15014.377494,13473.0627831826,79.8655405447937,11.5905852598851,500,"Oak / hickory group","Post oak / blackjack oak",5.02395619438741,0,0,0,0,0,0,0.129796129114082,103.46915973135,11.4607891307711,"Oak / hickory group","Post oak / blackjack oak",85,50.5281,2.05629372410728,156.469196,10037.8834464492,71.5254582480046,"Oak / hickory group","Post oak / blackjack oak",80,56.0453,2.02886801493655,174.523334,10738.7134587774,68.137568281643,2007,10738.7134587774,"No change","No change",117.640319585332,56.0453,2.05629372410728,11.1171580652735,68.137568281643,80
433034086489998,"Oak / hickory group","Chestnut oak",108,68.5964,2.03585586670131,127.17742268874,126.378966,13615.397737571,77.4934126906966,13.5834486118392,2016,202.974537806803,100177472010478,12.7531858764781,0,128.12068660655,162.721425598544,252281217010854,2011,2011-04-14,0,0,0,NA,180.394336559967,0,13.4309158287884,0,118.416409056666,2017-03-08,0,0,0,NA,0,0,829427456290487,"M221","M221Da",51,125,44,3,37.792453,-79.038002,502,40,0,2021,4.9,2022-02-08,0,0,0,113,5,27,2,1,1,68.8878,1120,51,250,0,NA,12,0,2.03494273445747,0,2.03494273445747,220.203466123397,132.772936826128,120.36092,18970.42856,15233.2009816025,81.503491600574,14.221796651619,500,"Oak / hickory group","Chestnut oak",4.92265571526352,0,0,0,0,0,0,0.638348039779753,127.17742268874,13.5834486118392,"Oak / hickory group","Chestnut oak",102,61.4238,2.02819827013384,120.36092,11152.1980173119,72.5580847902271,"Oak / hickory group","Chestnut oak",98,67.0393,2.00967888965351,144.433104,10598.9925750661,61.6193936711473,2007,10598.9925750661,"No change","No change",128.12068660655,67.0393,2.02819827013384,12.7531858764781,61.6193936711473,98
433034082489998,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",81,64.1819,1.99051789111496,183.263988326087,198.595518,15976.0162770047,81.7541025700292,13.0075732020258,2016,206.145943010558,100178034010478,11.99363890926,0,165.249677234556,232.340748004733,252281213010854,2011,2011-04-13,0,0,0,NA,230.485725866977,0,12.0911774211022,0,167.948399206682,2017-03-28,0,0,0,NA,0,0,829427452290487,"M221","M221Da",51,125,33,3,37.871991,-78.83551,506,40,0,2021,4.8,2022-01-19,0,0,0,44,5,35,2,1,1,47.1331,700,13,355,10,12,12,0.22418443820574,1.9878065363998,1.50793420914819,2.11268601359837,166.98969800052,165.408170150178,192.577472,14398.372328,10589.6516469131,81.5173281574985,12.5492615569602,500,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",4.81314168377823,1,1,0,0,1,0.22418443820574,-0.458311645065599,183.263988326087,13.0075732020258,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",75,71.5056,1.99795389169799,210.63161,20102.2813383802,79.9114491444679,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",71,57.5239,2.03468459357201,210.63161,15528.4870304437,76.7224897504544,2007,15528.4870304437,"No change","No change",165.249677234556,57.5239,1.99795389169799,11.99363890926,76.7224897504544,71
433034132489998,"Oak / hickory group","White oak",87,65.8475,1.73141408821128,94.5252956636316,132.397012,9293.93672830873,64.2217533234844,11.4413524311834,2016,155.990609911195,100181394010478,11.4365244243647,0,94.4455371760235,117.319879023135,252281473010854,2011,2011-04-19,0,0,0,NA,125.531312803684,0,11.8813980258057,0,97.3027290880757,2017-07-05,0,0,0,NA,0,0,829427504290487,"231","231Ib",51,137,25,3,38.287652,-77.791869,504,40,0,2021,5.2,2022-09-19,0,0,0,92,5,3,2,1,1,70.8643,460,0,0,0,NA,22,0,1.72580462210065,0,1.72580462210065,176.306436703295,103.054858698497,138.415058,13950.389443,11225.8258071169,68.4708839178267,11.6838238231512,500,"Oak / hickory group","White oak",5.20739219712526,0,0,0,0,0,0,0.242471391967804,94.5252956636316,11.4413524311834,"Oak / hickory group","White oak",81,58.1725,1.73656733265606,126.378966,7374.70233043083,64.097436070133,"Oak / hickory group","White oak",77,46.6299,1.72206656068019,132.397012,5893.22333680388,53.9366179169644,2007,5893.22333680388,"No change","No change",94.4455371760235,46.6299,1.73656733265606,11.4365244243647,53.9366179169644,77
433034281489998,"Oak / hickory group","White oak / red oak / hickory",66,20.5193,2.13725657135373,55.5714177101825,120.36092,2133.32767820778,56.9028959249606,9.20079643291819,2016,40.5367914222119,100181699010478,10.9091402676522,0,113.279072967043,142.495069945934,252281242010854,2011,2011-06-14,0,0,0,12,55.0759000340634,0.502659556048066,11.0903055378595,10,104.961736436304,2017-06-06,52,0,0,NA,0,0,829427656290487,"M221","M221Ab",51,139,3,4,38.685721,-78.539432,503,40,0,2021,4.7,2022-02-16,0,0,0,71,5,26,2,1,1,19.1042,1310,25,190,0,NA,22,0,2.04241175590128,0,2.04241175590128,41.4171368254054,38.2716015312017,72.216552,3539.283067,1940.70200165932,51.921633136561,9.85739992763474,500,"Oak / hickory group","White oak / red oak / hickory",4.69815195071869,0,0,0,1,1,0.502659556048066,0.181165270207309,113.279072967043,10.9091402676522,"Oak / hickory group","Chestnut oak / black oak / scarlet oak",60,24.1789,1.8754143153417,156.469196,2531.70857819072,67.6427672948818,"Oak / hickory group","White oak / red oak / hickory",126,57.5487,1.89425267902499,174.523334,9300.36939962399,61.6202467317141,2007,9300.36939962399,"No change","No change",113.279072967043,57.5487,1.8754143153417,10.9091402676522,61.6202467317141,126
433034283489998,"Oak / hickory group","Chestnut oak / black oak / scarlet oak",64,68.3017,1.97512124132834,195.484770885214,180.54138,25404.5197636183,77.0828569659803,14.0899846226554,2016,273.94191853256,100181925010478,11.9919576120174,0,179.363637452178,218.672605346884,252281244010854,2011,2012-01-17,0,0,0,NA,242.272717292603,0,13.032639314429,0,178.396104634888,2017-07-27,0,0,0,NA,0,0,829427658290487,"M221","M221Da",51,139,11,4,38.556226,-78.460728,515,40,0,2021,4.9,2022-06-14,10,0,0,69,5,39,2,1,1,49.1764,1260,30,330,0,NA,23,0,1.9423908535683,0,1.9423908535683,298.773176169991,190.773768528673,162.487242,23536.973998,24937.7459072517,86.7926443732213,14.6720949550625,500,"Oak / hickory group","Chestnut oak / black oak / scarlet oak",4.88158795345654,0,0,0,0,0,0,0.58211033240706,195.484770885214,14.0899846226554,"Oak / hickory group","Chestnut oak / black oak / scarlet oak",58,66.0944,1.9802461398561,192.577472,18410.7003889997,69.4592426903946,"Oak / hickory group","Chestnut oak / black oak / scarlet oak",54,61.986,2.05553070785417,228.685748,16382.1757842908,63.9032719251956,2007,16382.1757842908,"No change","No change",179.363637452178,61.986,1.9802461398561,11.9919576120174,63.9032719251956,54
433032840489998,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",86,54.2519,2.1186144799706,148.608114746514,210.63161,14463.9974090528,72.8540357298073,11.3737040078043,2016,206.06129585983,100182272010478,11.8298857584857,10,156.174690869658,162.25463727629,252281033010854,2011,2011-09-13,0,0,0,NA,173.784850072386,0,11.4168522863805,0,132.624907698921,2017-04-05,0,0,0,NA,0,0,829427126290487,"M221","M221Db",51,141,24,2,36.635883,-80.581299,506,40,0,2021,5,2022-04-12,0,0,0,91,4,32,2,1,1,51.8854,1710,32,277,0,NA,23,0,2.06841232279895,0,2.0688399749867,228.280333980211,163.114969212784,228.685748,18447.26888,14534.7652910016,73.3704537739189,11.4358853476331,500,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",5.01848049281314,0,0,0,0,0,0,0.0621813398288822,148.608114746514,11.3737040078043,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",80,37.8882,2.14651313908455,186.559426,9831.88349315606,68.4042078857075,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",76,36.7912,2.14236376065581,204.613564,8313.66039289701,68.5850147052535,2007,8313.66039289701,"No change","No change",156.174690869658,36.7912,2.14651313908455,11.8298857584857,68.5850147052535,76
433034124489998,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",81,38.7531,2.15341559542432,155.373144327135,150.45115,16753.4041213023,80.8996660983985,13.7604505740183,2016,198.97016338638,100182629010478,12.0987327160051,0,144.13573140434,163.294345867102,252281025010854,2011,2011-09-28,0,0,0,NA,168.459519668664,0,12.5462696750317,0,149.829686552441,2017-05-04,0,0,0,NA,0,0,829427496290487,"M221","M221Db",51,141,1,2,36.847733,-80.288966,506,40,0,2021,4.9,2022-04-11,12,51,0,86,5,29,2,1,1,45.02,2040,97,100,0,NA,12,0,2.15281347694566,0,2.14289851800899,215.534102368858,169.185558381237,162.487242,17740.588313,18204.8734003667,77.1260304668778,13.8170218423723,500,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",4.93634496919918,0,0,0,0,0,0,0.0565712683539967,155.373144327135,13.7604505740183,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",75,39.3894,2.15624601308125,174.523334,17831.725535367,76.3145000402345,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",71,34.0035,2.14866757500315,180.54138,11795.521393496,77.6758637099852,2007,11795.521393496,"No change","No change",144.13573140434,34.0035,2.15624601308125,12.0987327160051,77.6758637099852,71
433034470489998,"Oak / hickory group","White oak / red oak / hickory",75,63.12,1.83771713759574,118.73806880093,222.667702,10671.6608175267,77.417928170018,9.88800802501205,2016,187.996205628072,100182785010478,9.20150606985011,10,119.496979016127,136.201518158848,252281067010854,2011,2011-06-21,0,0,0,NA,150.071749000093,0,9.50762789739345,0,100.877406035403,2017-04-03,0,0,0,NA,0,0,829427848290487,"231","231Ia",51,141,30,2,36.826387,-80.135097,503,40,0,2021,4.9,2022-03-05,12,0,0,80,5,39,2,1,1,62.909,1150,27,23,0,NA,22,0,1.77464718948959,0,1.76783754583273,206.359414873702,132.287164967445,240.72184,17063.617069,12655.5658538681,77.7579748423384,10.0379156202869,500,"Oak / hickory group","White oak / red oak / hickory",4.91991786447639,0,0,0,0,0,0,0.149907595274863,118.73806880093,9.88800802501205,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",69,55.0627,1.85223028496048,204.613564,7790.39320693564,72.0787639833059,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",64,53.3737,1.98654297274686,258.775978,6699.17734095199,66.6809109522656,2007,6699.17734095199,"No change","No change",119.496979016127,53.3737,1.85223028496048,9.20150606985011,66.6809109522656,64
433034519489998,"Oak / hickory group","Sweetgum / yellow-poplar",56,65.7474,2.09293836286553,153.394280451459,168.505288,21899.4834062884,87.0469946659301,12.9193376654643,2016,208.380647892486,100184178010478,11.7095815467505,0,153.014400293484,161.592664372273,252281268010854,2011,2011-06-08,0,0,0,NA,179.831123487241,0,12.5057836275034,0,148.864264216943,2017-02-13,0,0,0,NA,0,0,829427897290487,"231","231Ic",51,143,2,2,36.583918,-79.292621,508,40,0,2021,5.5,2022-08-18,0,0,0,61,4,39,2,1,1,63.4641,490,7,247,0,NA,22,0,2.06919065305482,0,2.0714737021503,242.770341080387,169.125083067073,174.523334,20201.148372,26588.1136106254,94.5410276171806,13.329679096947,500,"Oak / hickory group","Sweetgum / yellow-poplar",5.50855578370979,0,0,0,0,0,0,0.410341431482673,153.394280451459,12.9193376654643,"Oak / hickory group","Sweetgum / yellow-poplar",50,61.1956,2.06604376934614,174.523334,17581.0698813581,80.2667580247751,"Oak / hickory group","Sweetgum / yellow-poplar",46,49.4768,2.10171010464004,204.613564,14262.7403199386,70.9853375405542,2007,14262.7403199386,"No change","No change",153.014400293484,49.4768,2.06604376934614,11.7095815467505,70.9853375405542,46
433034148489998,"Oak / hickory group","White oak",81,74.2691,1.2411020705016,119.137845911657,102.306782,17204.5575555255,79.1753445321748,14.6121826690245,2016,246.680102457566,100184980010478,13.7413288166414,0,105.360305681869,201.94272976255,252281489010854,2011,2011-11-08,0,0,0,NA,228.039194902694,0,13.7614598708777,0,111.885075126979,2017-09-25,0,0,0,NA,0,0,829427520290487,"231","231Ic",51,145,21,2,37.592381,-77.977955,511,40,0,2021,5,2022-09-06,0,0,0,2,5,28,2,1,1,118.9888,300,8,22,10,11,22,1,1.25083787570354,1.25083787570354,0,0.942672722623348,124.774440593526,102.306782,6.188095,0,78.59747610885,14.9538505763172,500,"Oak / hickory group","Yellow-poplar",4.94729637234771,1,1,0,0,1,1,0.341667907292699,119.137845911657,14.6121826690245,"Oak / hickory group","White oak",76,66.4677,1.2315090500825,108.324828,15562.3735521853,78.1230991305809,"Oak / hickory group","White oak",72,64.7201,1.22572515350419,102.306782,13119.7730256518,69.7240645437838,2007,13119.7730256518,"No change","No change",105.360305681869,64.7201,1.2315090500825,13.7413288166414,69.7240645437838,72
433034145489998,"Oak / hickory group","Sweetgum / yellow-poplar",66,58.5042,1.90014394061309,119.011351576104,210.63161,9083.12251273895,78.0570934453513,10.1782907630477,2016,144.388478190534,100185070010478,9.83566990291075,10,130.185430351702,115.990557250203,252281486010854,2011,2011-09-20,0,0,0,NA,131.175238748811,0,9.73096148530922,0,108.780283985659,2017-07-26,0,0,0,NA,0,0,829427517290487,"231","231Ic",51,145,19,2,37.655548,-77.949937,508,40,0,2021,5.1,2022-09-12,0,0,0,71,5,25,2,1,1,52.1267,170,20,166,0,NA,22,0,1.93937964317133,0,1.93633714152483,160.717100406237,120.884327033314,186.559426,13461.18199,11311.5047641272,82.8905102731692,10.8998076336976,500,"Oak / hickory group","Sweetgum / yellow-poplar",5.13073237508556,0,0,0,0,0,0,0.721516870649882,119.011351576104,10.1782907630477,"Oak / hickory group","Sweetgum / yellow-poplar",61,55.9346,1.85170903838186,210.63161,6828.31452186689,72.8890839146289,"Oak / hickory group","White oak / red oak / hickory",57,56.2131,1.85862100197037,246.739886,5609.01939931077,74.9536733775696,2007,5609.01939931077,"No change","No change",130.185430351702,56.2131,1.85170903838186,9.83566990291075,74.9536733775696,57
433034448489998,"Oak / hickory group","Chestnut oak",93,61.193,1.7183109054027,125.99576294904,192.577472,8139.55776845678,62.4708231746792,10.952610990079,2016,151.800650791843,100187153010478,10.4593683889982,0,111.312323847653,131.085737869548,252280985010854,2011,2011-08-16,0,0,0,NA,145.832028620054,0,10.514737132696,0,119.751625219587,2017-07-19,0,0,0,NA,0,0,829427826290487,"M221","M221Aa",51,155,9,5,37.165906,-80.76374,502,40,0,2021,5.2,2022-09-22,0,0,0,98,6,32,2,1,1,51.8558,2330,67,335,0,NA,12,0,1.74148644487714,0,1.73099939809242,162.040149885623,133.607794845636,192.577472,13673.28334,8566.00574571739,68.7221391420655,11.278610286733,500,"Oak / hickory group","Chestnut oak",5.1772758384668,0,0,0,0,0,0,0.325999296653993,125.99576294904,10.952610990079,"Oak / hickory group","Chestnut oak",87,55.8909,1.71610197888045,198.595518,6991.08392597165,63.8627764364889,"Oak / hickory group","Chestnut oak",83,41.5397,1.83228303416038,186.559426,4608.94641873389,55.6411470805755,2007,4608.94641873389,"No change","No change",111.312323847653,41.5397,1.71610197888045,10.4593683889982,55.6411470805755,83
433034101489998,"Oak / hickory group","Yellow-poplar",51,35.7984,1.98765134302344,126.546194980804,90.27069,16964.0197834804,78.6153741542079,16.032217563394,2016,146.807744868454,100187285010478,11.3580020481736,0,80.4503842825147,71.9329944614419,252281295010854,2011,2011-06-13,0,0,0,NA,110.294808547231,0,14.281969985498,0,100.424141504344,2017-02-28,0,0,0,NA,0,0,829427471290487,"M221","M221Da",51,157,25,3,38.670584,-78.229767,511,40,0,2021,5.5,2022-09-01,60,0,0,56,4,39,2,1,1,36.2684,760,14,40,0,NA,22,0,1.98859302124539,0,1.98859302124539,194.97434472671,161.631723922656,114.342874,16781.479047,23607.8963849954,79.4964165411852,16.0990846421711,500,"Oak / hickory group","Yellow-poplar",5.50581793292266,0,0,0,0,0,0,0.0668670787770722,126.546194980804,16.032217563394,"Oak / hickory group","Yellow-poplar",45,27.6393,2,90.27069,11775.9750930264,77.4683228636236,"Oak / hickory group","Yellow-poplar",16,23.2955,2,114.342874,6961.19056431044,67.8963110139204,2007,6961.19056431044,"No change","No change",80.4503842825147,23.2955,2,11.3580020481736,67.8963110139204,16
433034257489998,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",104,43.3898,2.05827462831155,110.038341196865,144.433104,12523.7582854016,77.8531369818192,11.8190094057553,2016,143.645960414657,100188040010478,10.4861821167008,0,93.8380072574098,127.318684952497,252281137010854,2011,2011-04-19,0,0,0,NA,135.110090836294,0,11.1223498716174,0,97.4484606456806,2017-07-11,0,0,0,NA,0,0,829427632290487,"M221","M221Aa",51,163,52,4,37.683882,-79.587095,506,40,0,2021,5.1,2022-08-17,12,0,0,109,5,38,2,1,1,37.0637,2700,20,325,0,NA,23,0,2.06468192458064,0,2.07432432432432,159.906534259554,117.389723668855,150.45115,12400.450768,12895.7228761788,86.0512375097148,11.9607859273544,500,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",5.1006160164271,0,0,0,0,0,0,0.141776521599093,110.038341196865,11.8190094057553,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",98,43.3089,2.15585835008395,144.433104,10595.8307719323,75.1962580645577,"Oak / hickory group","Yellow-poplar / white oak / northern red oak",93,37.8544,2.39621872484869,156.469196,7806.38258344327,68.1542130423308,2007,7806.38258344327,"No change","No change",93.8380072574098,37.8544,2.15585835008395,10.4861821167008,68.1542130423308,93
